customer_id,segment_name,R,F,M,RFM_score,recency_days,frequency_180d,monetary_180d,return_rate_180d,ticket_count_90d,sessions_30d,avg_discount_pct_180d,churn_next_60d
CUST02192,Dormant Customers,5,2,3,10,9,1,911.64,0.0,0,10,0.0,0
CUST02193,Discount-Sensitive,5,2,1,8,18,1,395.16,0.0,0,10,0.5,0
CUST02194,Loyal Customers,3,4,5,12,67,2,4687.47,0.0,0,11,0.18,0
CUST02195,At-Risk Customers,2,5,5,12,119,5,3072.43,0.0,0,3,0.296,1
CUST02196,Dormant Customers,1,2,2,5,175,1,605.92,0.0,0,0,0.21,1
CUST02197,Dormant Customers,4,2,1,7,21,1,362.15,0.0,0,9,0.09,1
CUST02198,Dormant Customers,2,2,3,7,96,1,982.89,0.0,0,3,0.25,1
CUST02199,At-Risk Customers,2,5,5,12,96,3,2042.03,0.333,1,3,0.2,1
CUST02200,Loyal Customers,5,5,3,13,3,3,1089.4,0.0,0,5,0.407,0
CUST02201,Dormant Customers,2,2,2,6,129,1,533.9,0.0,0,2,0.14,1
CUST02202,Champions,5,5,4,14,2,3,1483.73,0.0,0,2,0.26,0
CUST02203,Loyal Customers,3,4,3,10,52,2,973.8,0.0,0,3,0.38,0
CUST02204,Dormant Customers,1,2,2,5,175,1,456.72,0.0,0,1,0.15,1
CUST02205,Dormant Customers,1,1,1,3,236,0,0.0,0.0,0,3,0.0,0
CUST02206,Dormant Customers,1,1,1,3,278,0,0.0,0.0,0,0,0.0,1
CUST02207,Champions,4,5,5,14,29,5,3048.95,0.2,1,2,0.242,0
CUST02208,Dormant Customers,2,2,3,7,123,1,1036.04,0.0,0,0,0.23,1
CUST02209,Loyal Customers,4,4,3,11,22,2,890.68,0.0,0,11,0.27,0
CUST02210,Dormant Customers,1,2,3,6,154,1,1211.39,0.0,0,1,0.15,1
CUST02211,Discount-Sensitive,5,2,4,11,5,1,1286.02,0.0,0,6,0.44,0
CUST02212,Discount-Sensitive,3,2,2,7,52,1,619.75,0.0,0,2,0.32,1
CUST02213,Champions,4,5,4,13,43,3,1948.15,0.333,1,2,0.267,1
CUST02214,Dormant Customers,1,1,1,3,213,0,0.0,0.0,0,3,0.0,1
CUST02215,Dormant Customers,4,2,1,7,38,1,362.55,0.0,1,9,0.2,0
CUST02216,Discount-Sensitive,2,2,4,8,90,1,1336.58,0.0,1,4,0.38,1
CUST02217,Dormant Customers,4,2,2,8,42,1,586.15,0.0,0,12,0.04,0
CUST02218,Champions,4,5,5,14,26,3,2812.75,0.333,0,2,0.223,0
CUST02219,Dormant Customers,4,2,2,8,39,1,484.4,0.0,0,4,0.11,1
CUST02220,Dormant Customers,3,2,1,6,70,1,366.62,0.0,0,7,0.23,0
CUST02221,Discount-Sensitive,4,2,2,8,34,1,682.97,0.0,0,1,0.33,1
CUST02222,Dormant Customers,2,2,3,7,92,1,836.55,1.0,1,7,0.06,1
CUST02223,Dormant Customers,5,2,2,9,10,1,764.96,0.0,0,19,0.02,0
CUST02224,Dormant Customers,1,1,1,3,197,0,0.0,0.0,0,0,0.0,1
CUST02225,Dormant Customers,1,1,1,3,251,0,0.0,0.0,0,3,0.0,0
CUST02226,Loyal Customers,3,5,4,12,49,4,1862.57,0.0,1,5,0.385,0
CUST02227,Discount-Sensitive,4,2,3,9,28,1,778.26,0.0,1,4,0.31,1
CUST02228,At-Risk Customers,2,4,4,10,87,2,1733.9,0.5,1,4,0.325,1
CUST02229,Loyal Customers,3,4,4,11,75,2,1770.82,0.0,0,9,0.245,0
CUST02230,Dormant Customers,4,2,1,7,24,1,388.37,0.0,0,1,0.14,1
CUST02231,Discount-Sensitive,3,2,2,7,68,1,611.42,0.0,0,10,0.35,0
CUST02232,Dormant Customers,5,2,1,8,0,1,327.98,0.0,0,5,0.22,0
CUST02233,Discount-Sensitive,2,2,2,6,94,1,515.82,0.0,0,4,0.3,0
CUST02234,Dormant Customers,1,2,3,6,169,1,880.11,0.0,0,5,0.15,1
CUST02235,Discount-Sensitive,3,2,1,6,52,1,221.66,0.0,0,1,0.36,1
CUST02236,Dormant Customers,2,2,2,6,145,1,734.52,0.0,0,1,0.2,1
CUST02237,Loyal Customers,4,4,3,11,38,2,841.55,0.0,0,10,0.27,0
CUST02238,Loyal Customers,3,5,5,13,57,6,3352.75,0.167,1,2,0.33,1
CUST02239,Dormant Customers,4,2,2,8,45,1,576.85,0.0,0,5,0.27,1
CUST02240,Dormant Customers,5,2,5,12,19,1,2577.76,0.0,0,6,0.09,0
CUST02241,At-Risk Customers,2,5,5,12,114,4,3532.06,0.0,0,0,0.147,1
CUST02242,Discount-Sensitive,2,2,1,5,130,1,404.78,0.0,0,1,0.37,1
CUST02243,At-Risk Customers,2,4,4,10,133,2,1888.92,0.0,0,7,0.135,1
CUST02244,Champions,5,5,4,14,5,3,1772.31,0.0,0,5,0.247,0
CUST02245,Loyal Customers,3,4,5,12,83,2,2156.53,0.0,0,7,0.35,1
CUST02246,At-Risk Customers,1,5,5,11,153,3,2005.87,0.0,0,6,0.307,1
CUST02247,Discount-Sensitive,3,2,2,7,55,1,533.22,0.0,0,0,0.3,0
CUST02248,Dormant Customers,2,2,3,7,93,1,1245.24,0.0,0,2,0.2,1
CUST02249,Discount-Sensitive,3,2,2,7,75,1,502.63,0.0,1,10,0.32,1
CUST02250,High-Value but Unhappy,5,4,3,12,15,2,878.2,1.0,2,10,0.41,0
CUST02251,Dormant Customers,1,1,1,3,182,0,0.0,0.0,0,8,0.0,1
CUST02252,Discount-Sensitive,3,2,2,7,62,1,748.51,0.0,0,1,0.3,1
CUST02253,Loyal Customers,3,5,5,13,67,6,4749.22,0.0,0,9,0.245,0
CUST02254,Discount-Sensitive,2,2,1,5,91,1,321.87,0.0,1,4,0.35,1
CUST02255,Discount-Sensitive,5,2,2,9,15,1,485.28,0.0,0,11,0.35,0
CUST02256,Dormant Customers,4,2,2,8,42,1,554.27,0.0,0,12,0.27,0
CUST02257,Discount-Sensitive,3,2,3,8,60,1,791.33,0.0,1,3,0.38,1
CUST02258,Dormant Customers,1,1,1,3,198,0,0.0,0.0,0,8,0.0,1
CUST02259,Loyal Customers,4,4,3,11,42,2,917.25,0.0,0,17,0.3,0
CUST02260,Dormant Customers,3,2,2,7,69,1,494.75,0.0,0,7,0.25,1
CUST02261,Loyal Customers,3,5,5,13,55,3,2248.93,0.0,0,4,0.447,1
CUST02262,At-Risk Customers,2,4,4,10,97,2,1826.68,0.0,0,0,0.27,1
CUST02263,Dormant Customers,2,2,1,5,118,1,385.7,0.0,0,8,0.0,0
CUST02264,Champions,4,4,4,12,45,2,1550.17,0.5,1,3,0.205,0
CUST02265,Discount-Sensitive,4,2,1,7,31,1,280.88,0.0,0,3,0.54,1
CUST02266,Dormant Customers,5,2,2,9,20,1,563.66,0.0,0,2,0.22,0
CUST02267,Dormant Customers,1,1,1,3,207,0,0.0,0.0,0,5,0.0,0
CUST02268,Discount-Sensitive,1,2,2,5,167,1,499.76,0.0,0,2,0.33,1
CUST02269,Champions,5,5,5,15,7,4,3854.66,0.25,1,8,0.338,0
CUST02270,At-Risk Customers,2,4,3,9,91,2,1121.39,0.0,0,14,0.125,0
CUST02271,Dormant Customers,2,2,3,7,119,1,1102.16,0.0,0,4,0.28,0
CUST02272,High-Value but Unhappy,3,5,4,12,59,3,1907.8,0.333,2,13,0.2,0
CUST02273,Dormant Customers,1,2,3,6,163,1,1057.96,0.0,0,8,0.26,1
CUST02274,Discount-Sensitive,3,2,2,7,70,1,636.94,0.0,1,7,0.34,1
CUST02275,Discount-Sensitive,4,2,1,7,21,1,270.79,0.0,0,5,0.34,0
CUST02276,Dormant Customers,1,1,1,3,265,0,0.0,0.0,0,1,0.0,0
CUST02277,Dormant Customers,1,1,1,3,218,0,0.0,0.0,0,4,0.0,1
CUST02278,Discount-Sensitive,2,2,1,5,116,1,217.79,0.0,0,0,0.53,1
CUST02279,Champions,4,5,5,14,21,3,2624.92,0.0,0,0,0.063,0
CUST02280,Discount-Sensitive,2,2,3,7,145,1,1244.85,0.0,0,8,0.43,1
CUST02281,At-Risk Customers,2,4,4,10,120,2,1698.68,0.0,0,8,0.24,1
CUST02282,Dormant Customers,5,2,1,8,7,1,300.59,0.0,1,1,0.29,1
CUST02283,Discount-Sensitive,2,2,1,5,132,1,272.29,0.0,0,1,0.35,1
CUST02284,Champions,4,5,4,13,35,3,1867.55,0.333,1,11,0.303,1
CUST02285,Dormant Customers,5,2,3,10,19,1,903.8,0.0,1,0,0.27,0
CUST02286,Dormant Customers,1,1,1,3,242,0,0.0,0.0,0,2,0.0,1
CUST02287,At-Risk Customers,2,4,5,11,100,2,4208.86,0.0,0,0,0.19,0
CUST02288,Loyal Customers,3,5,5,13,58,3,2146.98,0.333,0,1,0.233,0
CUST02289,At-Risk Customers,2,5,5,12,93,3,2844.33,0.0,0,6,0.327,0
CUST02290,Loyal Customers,3,5,5,13,76,3,3009.11,0.333,1,6,0.293,0
CUST02291,Dormant Customers,1,1,1,3,214,0,0.0,0.0,0,3,0.0,1
CUST02292,Loyal Customers,5,4,3,12,4,2,1017.41,0.5,1,2,0.34,1
CUST02293,Dormant Customers,1,1,1,3,287,0,0.0,0.0,0,4,0.0,1
CUST02294,Loyal Customers,5,4,3,12,19,2,785.84,0.5,1,1,0.34,0
CUST02295,Loyal Customers,4,4,3,11,24,2,958.62,0.0,1,3,0.35,0
CUST02296,Dormant Customers,3,2,2,7,73,1,576.15,0.0,1,11,0.22,0
CUST02297,Dormant Customers,4,2,1,7,27,1,389.45,0.0,0,3,0.19,1
CUST02298,At-Risk Customers,2,5,5,12,100,3,2204.46,0.0,0,13,0.413,1
CUST02299,Dormant Customers,2,2,3,7,101,1,1062.37,0.0,0,7,0.16,0
CUST02300,At-Risk Customers,2,5,5,12,104,3,3051.79,0.0,0,1,0.143,0
CUST02301,At-Risk Customers,2,5,4,11,126,3,1446.59,0.0,0,7,0.273,0
CUST02302,Dormant Customers,3,2,2,7,79,1,587.07,0.0,0,8,0.26,1
CUST02303,Dormant Customers,4,2,2,8,24,1,590.19,1.0,1,12,0.01,0
CUST02304,Dormant Customers,4,2,1,7,36,1,385.75,0.0,0,6,0.25,1
CUST02305,Champions,4,5,5,14,40,3,2660.79,0.0,0,12,0.323,0
CUST02306,Loyal Customers,3,4,5,12,74,2,2087.32,0.0,1,5,0.155,0
CUST02307,Dormant Customers,4,2,2,8,24,1,625.48,0.0,0,4,0.05,0
CUST02308,Discount-Sensitive,2,2,2,6,116,1,595.88,0.0,0,0,0.38,1
CUST02309,Dormant Customers,1,1,1,3,562,0,0.0,0.0,0,1,0.0,1
CUST02310,Loyal Customers,4,4,3,11,25,2,1181.73,0.0,1,8,0.26,0
CUST02311,Dormant Customers,1,1,1,3,200,0,0.0,0.0,0,3,0.0,1
CUST02312,Dormant Customers,1,1,1,3,205,0,0.0,0.0,0,3,0.0,1
CUST02313,Discount-Sensitive,1,2,2,5,171,1,583.08,0.0,0,3,0.36,0
CUST02314,Discount-Sensitive,5,2,1,8,0,1,443.94,0.0,0,16,0.35,0
CUST02315,Loyal Customers,4,4,3,11,39,2,952.22,0.0,1,12,0.19,0
CUST02316,Discount-Sensitive,5,2,2,9,17,1,552.35,0.0,0,7,0.44,0
CUST02317,Champions,5,5,5,15,1,6,5693.1,0.0,0,9,0.272,0
CUST02318,Discount-Sensitive,3,2,2,7,85,1,514.56,0.0,0,3,0.3,0
CUST02319,Discount-Sensitive,4,2,3,9,36,1,1156.63,0.0,0,6,0.4,0
CUST02320,At-Risk Customers,2,4,2,8,97,2,519.24,0.0,0,3,0.345,1
CUST02321,At-Risk Customers,1,4,2,7,172,2,721.34,0.0,0,3,0.35,1
CUST02322,Champions,4,4,4,12,38,2,1583.24,0.0,0,6,0.35,0
CUST02323,Dormant Customers,3,2,2,7,84,1,602.85,0.0,0,4,0.24,1
CUST02324,Discount-Sensitive,1,2,1,4,178,1,347.75,0.0,0,2,0.51,1
CUST02325,Champions,5,5,4,14,14,3,1378.42,0.0,0,12,0.403,0
CUST02326,Dormant Customers,5,2,3,10,14,1,831.86,0.0,0,4,0.2,0
CUST02327,Discount-Sensitive,1,2,1,4,160,1,308.94,0.0,0,9,0.33,1
CUST02328,Discount-Sensitive,5,2,2,9,13,1,639.75,0.0,0,1,0.34,0
CUST02329,At-Risk Customers,2,5,5,12,90,3,2353.05,0.0,0,7,0.107,0
CUST02330,Loyal Customers,3,5,5,13,75,4,5029.91,0.25,1,4,0.225,0
CUST02331,Champions,5,4,5,14,11,2,2708.4,0.0,0,7,0.225,0
CUST02332,Champions,5,4,5,14,17,2,3382.53,0.5,0,4,0.2,0
CUST02333,Dormant Customers,5,2,2,9,0,1,648.38,0.0,0,3,0.29,0
CUST02334,Dormant Customers,5,2,4,11,13,1,1812.0,0.0,0,11,0.19,0
CUST02335,Loyal Customers,4,4,3,11,40,2,902.71,0.0,0,7,0.2,0
CUST02336,Loyal Customers,3,4,3,10,78,2,777.17,0.0,0,13,0.225,0
CUST02337,Dormant Customers,5,2,4,11,13,1,1911.28,0.0,0,21,0.19,0
CUST02338,Champions,4,4,4,12,31,2,1594.45,0.0,1,16,0.375,0
CUST02339,High-Value but Unhappy,4,5,5,14,31,5,3093.07,0.2,2,8,0.21,0
CUST02340,Champions,4,5,5,14,28,5,3931.17,0.0,1,8,0.258,0
CUST02341,Dormant Customers,4,2,2,8,31,1,490.32,0.0,0,2,0.13,0
CUST02342,Loyal Customers,3,4,4,11,57,2,1718.39,0.0,1,5,0.24,0
CUST02343,Dormant Customers,4,2,3,9,24,1,1077.84,0.0,0,7,0.13,0
CUST02344,Discount-Sensitive,5,2,2,9,19,1,536.58,0.0,0,2,0.33,1
CUST02345,Dormant Customers,4,2,4,10,33,1,1676.2,0.0,0,1,0.03,0
CUST02346,High-Value but Unhappy,5,5,4,14,16,3,1415.13,0.0,2,6,0.333,0
CUST02347,Dormant Customers,2,2,3,7,92,1,1102.94,0.0,0,3,0.28,0
CUST02348,Dormant Customers,2,2,5,9,115,1,2063.46,0.0,0,6,0.22,0
CUST02349,Loyal Customers,3,5,4,12,54,3,1811.6,0.0,0,9,0.22,0
CUST02350,At-Risk Customers,2,5,5,12,132,3,3619.51,0.0,0,1,0.297,0
CUST02351,Dormant Customers,1,1,1,3,239,0,0.0,0.0,0,1,0.0,1
CUST02352,Champions,5,4,4,13,8,2,1349.29,0.0,0,3,0.22,0
CUST02353,Discount-Sensitive,1,2,3,6,150,1,828.36,0.0,0,6,0.33,0
CUST02354,Discount-Sensitive,5,2,2,9,19,1,666.97,0.0,0,0,0.35,0
CUST02355,Discount-Sensitive,5,2,1,8,9,1,293.2,0.0,1,0,0.41,0
CUST02356,Loyal Customers,4,4,3,11,34,2,1160.46,0.0,0,13,0.225,0
CUST02357,Champions,4,5,5,14,30,3,1999.73,0.0,1,5,0.157,0
CUST02358,Discount-Sensitive,3,2,4,9,72,1,1296.04,0.0,1,1,0.32,1
CUST02359,Champions,4,4,4,12,28,2,1800.68,0.0,0,17,0.215,0
CUST02360,Loyal Customers,4,4,3,11,39,2,830.94,0.0,0,5,0.365,1
CUST02361,Dormant Customers,4,2,1,7,43,1,430.86,0.0,0,2,0.28,1
CUST02362,Champions,5,4,5,14,20,2,2072.46,0.0,0,4,0.36,0
CUST02363,Champions,5,4,5,14,20,2,2190.38,0.5,0,5,0.18,0
CUST02364,At-Risk Customers,1,4,3,8,153,2,1091.09,0.0,0,1,0.325,0
CUST02365,Champions,5,5,5,15,9,5,4018.01,0.0,0,17,0.334,0
CUST02366,Dormant Customers,1,1,1,3,219,0,0.0,0.0,0,4,0.0,0
CUST02367,Loyal Customers,3,5,5,13,70,3,2102.99,0.0,1,5,0.363,0
CUST02368,Dormant Customers,1,2,3,6,157,1,1107.44,0.0,0,2,0.27,1
CUST02369,Dormant Customers,4,2,1,7,22,1,377.41,0.0,0,14,0.17,0
CUST02370,Champions,4,4,4,12,21,2,1278.67,0.0,0,4,0.31,0
CUST02371,Champions,4,5,4,13,44,3,1863.01,0.0,1,4,0.36,0
CUST02372,Dormant Customers,4,2,3,9,23,1,898.39,0.0,0,15,0.29,0
CUST02373,Champions,5,4,4,13,7,2,1336.68,0.0,1,2,0.385,0
CUST02374,Discount-Sensitive,3,2,1,6,80,1,158.59,0.0,0,2,0.43,0
CUST02375,Dormant Customers,3,2,2,7,81,1,530.02,0.0,0,2,0.28,0
CUST02376,Loyal Customers,5,4,3,12,4,2,1078.26,0.0,0,1,0.29,0
CUST02377,Champions,4,4,5,13,32,2,1996.97,0.0,0,9,0.445,0
CUST02378,Loyal Customers,5,4,3,12,2,2,1141.79,0.0,0,13,0.315,0
CUST02379,Discount-Sensitive,2,2,2,6,112,1,588.32,0.0,0,11,0.35,1
CUST02380,Discount-Sensitive,2,2,1,5,136,1,331.92,0.0,0,0,0.51,1
CUST02381,Discount-Sensitive,5,2,3,10,4,1,798.67,0.0,1,8,0.4,0
CUST02382,At-Risk Customers,2,4,4,10,89,2,1493.47,0.0,0,4,0.21,0
CUST02383,Discount-Sensitive,2,2,1,5,108,1,424.58,0.0,0,7,0.37,1
CUST02384,Loyal Customers,3,4,4,11,68,2,1501.14,0.5,1,7,0.335,0
CUST02385,Discount-Sensitive,4,2,3,9,27,1,873.79,0.0,0,1,0.32,0
CUST02386,Champions,5,4,4,13,0,2,1758.17,0.0,0,7,0.145,0
CUST02387,Dormant Customers,2,2,1,5,97,1,324.03,0.0,1,9,0.28,0
CUST02388,Discount-Sensitive,3,2,5,10,49,1,2614.56,0.0,0,5,0.35,0
CUST02389,At-Risk Customers,2,4,3,9,125,2,918.52,0.0,0,1,0.26,1
CUST02390,Dormant Customers,1,1,1,3,282,0,0.0,0.0,0,2,0.0,1
CUST02391,Discount-Sensitive,3,2,2,7,52,1,767.26,0.0,1,1,0.32,1
CUST02392,At-Risk Customers,2,4,4,10,96,2,1468.46,0.0,0,2,0.335,1
CUST02393,Dormant Customers,2,2,2,6,122,1,483.18,0.0,0,0,0.0,0
CUST02394,Champions,4,5,5,14,38,4,3939.27,0.0,0,5,0.197,0
CUST02395,Dormant Customers,1,1,1,3,364,0,0.0,0.0,0,1,0.0,1
CUST02396,Dormant Customers,2,2,2,6,114,1,553.88,0.0,0,1,0.23,1
CUST02397,Discount-Sensitive,3,2,2,7,58,1,451.68,0.0,0,12,0.34,0
CUST02398,Loyal Customers,3,4,3,10,49,2,1168.26,0.0,0,4,0.295,0
CUST02399,Dormant Customers,1,1,1,3,276,0,0.0,0.0,0,1,0.0,1
CUST02400,Dormant Customers,2,2,2,6,110,1,524.67,0.0,0,1,0.21,1
